jaccard_sim,cosine_diff_i_final,cosine_diff_j_final,cosine_diff_i_j,diff_normalized_degree_cent,s_bias_mean
0.5,0.7517956395979355,1.0000000000000002,0.7517956395979355,0.04,5.512365022020081
0.5,0.6593961755132731,1.0000000000000002,0.6593961755132731,0.04,1.395160692344369
0.0,0.0,0.7476519144858309,0.0,0.05,2.900323723353709
0.0,0.0,0.6640908181609438,0.0,0.05,6.797909653806355
0.5,0.7476519144858309,1.0,0.7476519144858309,0.05,5.689935070287629
0.5,0.6640908181609438,1.0,0.6640908181609438,0.05,1.6683776239256323
0.0,0.0,0.6929486029777281,0.0,0.04,2.7820725015674492
0.0,0.0,0.7209869857571738,0.0,0.04,5.510869326291549
0.5,0.6929486029777281,1.0000000000000002,0.6929486029777281,0.04,4.466225835961523
0.5,0.7209869857571738,1.0000000000000002,0.7209869857571738,0.04,1.6615454221890984
0.0,0.0,0.7322949179394782,0.0,0.04,3.4417797617684744
0.0,0.0,0.6809876306953109,0.0,0.04,7.121225600874621
0.5,0.7322949179394782,1.0000000000000002,0.7322949179394782,0.04,5.823368441121475
0.5,0.6809876306953109,1.0000000000000002,0.6809876306953109,0.04,2.039213498060837
0.0,0.0,0.7637310469080346,0.0,0.04,5.950704009776795
0.0,0.0,0.6455345753627436,0.0,0.04,4.104934755474384
0.5,0.6455345753627436,1.0000000000000002,0.6455345753627436,0.04,4.717529363322772
0.5,0.7637310469080346,1.0000000000000002,0.7637310469080346,0.04,2.7803273950024914
0.0,0.0,0.7305787218514564,0.0,0.05,3.5559650352828673
0.0,0.0,0.6828284785931913,0.0,0.05,7.291701755714446
0.5,0.7305787218514564,1.0,0.7305787218514564,0.05,6.030073175778758
0.5,0.6828284785931913,1.0,0.6828284785931913,0.05,2.2321823392316174
0.0,0.0,0.6897621434554474,0.0,0.04,3.261792496244557
0.0,0.0,0.7240360387824261,0.0,0.04,5.885746144505967
0.5,0.6897621434554474,1.0,0.6897621434554474,0.04,4.830056873453652
0.5,0.7240360387824261,1.0,0.7240360387824261,0.04,2.0688659859778196
0.0,0.0,0.7415357791237711,0.0,0.04,2.932095889405568
0.0,0.0,0.6709133239691263,0.0,0.04,6.650223528612855
0.5,0.7415357791237711,1.0,0.7415357791237711,0.04,5.746198999028923
0.5,0.6709133239691263,1.0,0.6709133239691263,0.04,1.7012827543843723
0.0,0.0,0.7156768185083165,0.0,0.03333333333333333,2.996590019255044
0.0,0.0,0.6984315939659476,0.0,0.03333333333333333,6.20885354939903
0.5,0.7156768185083165,1.0,0.7156768185083165,0.03333333333333333,5.123685335546435
0.5,0.6984315939659476,1.0,0.6984315939659476,0.03333333333333333,1.8387085234322946
0.0,0.0,0.715944569403508,0.0,0.03333333333333333,3.236281809732393
0.0,0.0,0.6981571266854084,0.0,0.03333333333333333,6.376089202532449
0.5,0.715944569403508,1.0,0.715944569403508,0.03333333333333333,5.290527553229474
0.5,0.6981571266854084,1.0,0.6981571266854084,0.03333333333333333,1.9758287047595537
0.0,0.0,0.7512301428385889,0.0,0.03333333333333333,2.7433021353047686
0.0,0.0,0.6600403567136736,0.0,0.03333333333333333,6.642228327339884
0.5,0.7512301428385889,1.0000000000000002,0.7512301428385889,0.03333333333333333,5.685073659896163
0.5,0.6600403567136736,1.0000000000000002,0.6600403567136736,0.03333333333333333,1.51577516359581
0.0,0.0,0.7610850838765625,0.0,0.05,2.662200114406372
0.0,0.0,0.6486520601220703,0.0,0.05,6.81683153919398
0.5,0.7610850838765625,1.0,0.7610850838765625,0.05,5.817028020139058
0.5,0.6486520601220703,1.0,0.6486520601220703,0.05,1.4683662441599126
0.0,0.0,0.7428379649831808,0.0,0.04,3.1748072806287886
0.0,0.0,0.6694712523922492,0.0,0.04,7.121225600874621
0.5,0.7428379649831808,1.0,0.7428379649831808,0.04,5.8772305970584595
0.5,0.6694712523922492,1.0,0.6694712523922492,0.04,1.9298978252957915
0.0,0.0,0.6712794326264724,0.0,0.03333333333333333,4.057027580741309
0.0,0.0,0.7412043735250633,0.0,0.03333333333333333,6.3376286741323575
0.5,0.6712794326264724,1.0000000000000002,0.6712794326264724,0.03333333333333333,5.127014040785664
0.5,0.7412043735250633,1.0000000000000002,0.7412043735250633,0.03333333333333333,2.7490750841866873
0.0,0.0,0.6945202913446219,0.0,0.04,3.0020916756700395
0.0,0.0,0.7194731161833509,0.0,0.04,5.753676757160547
0.5,0.6945202913446219,1.0,0.6945202913446219,0.04,4.701213827200292
0.5,0.7194731161833509,1.0,0.7194731161833509,0.04,1.8146558887874364
0.0,0.0,0.6923288217962462,0.0,0.03333333333333333,4.159757522015528
0.0,0.0,0.7215821522946793,0.0,0.03333333333333333,7.001762595289356
0.5,0.6923288217962462,1.0,0.6923288217962462,0.03333333333333333,5.620253145283876
0.5,0.7215821522946793,1.0,0.7215821522946793,0.03333333333333333,2.807939916111126
0.0,0.0,0.7029351681296114,0.0,0.05,2.948122128560345
0.0,0.0,0.7112539275157607,0.0,0.05,5.863791213465748
0.5,0.7029351681296114,1.0,0.7029351681296114,0.05,4.835129534046852
0.5,0.7112539275157607,1.0,0.7112539275157607,0.05,1.7474304549778223
0.0,0.0,0.7255167741979967,0.0,0.03333333333333333,2.6948221615188293
0.0,0.0,0.6882044829535283,0.0,0.03333333333333333,5.986802520065069
0.5,0.7255167741979967,1.0,0.7255167741979967,0.03333333333333333,5.035823879575318
0.5,0.6882044829535283,1.0,0.6882044829535283,0.03333333333333333,1.534800823816934
0.0,0.0,0.717221186802657,0.0,0.03333333333333333,2.6537008428864297
0.0,0.0,0.6968455849048543,0.0,0.03333333333333333,5.764812385087838
0.5,0.717221186802657,1.0000000000000002,0.717221186802657,0.03333333333333333,4.805559063460926
0.5,0.6968455849048543,1.0000000000000002,0.6968455849048543,0.03333333333333333,1.508782125188561
0.0,0.0,0.7523008730465786,0.0,0.03333333333333333,2.8962415466598292
0.0,0.0,0.6588196994727433,0.0,0.03333333333333333,7.001762595289356
0.5,0.7523008730465786,1.0000000000000002,0.7523008730465786,0.03333333333333333,5.85464349114402
0.5,0.6588196994727433,1.0000000000000002,0.6588196994727433,0.03333333333333333,1.7132414284635664
0.0,0.0,0.7142607646511401,0.0,0.04,3.7197501805671527
0.0,0.0,0.6998796754299762,0.0,0.04,7.121225600874621
0.5,0.7142607646511401,1.0000000000000002,0.7142607646511401,0.04,5.8403396976172655
0.5,0.6998796754299762,1.0000000000000002,0.6998796754299762,0.04,2.40652647540678
0.0,0.0,0.6740503941391934,0.0,0.05,3.9037922955978246
0.0,0.0,0.7386853634402121,0.0,0.05,6.372753487883481
0.5,0.6740503941391934,1.0000000000000002,0.6740503941391934,0.05,5.083282464897941
0.5,0.7386853634402121,1.0000000000000002,0.7386853634402121,0.05,2.5706163679757514
0.0,0.0,0.7595646570775542,0.0,0.05,2.7831420107434846
0.0,0.0,0.6504318040491699,0.0,0.05,6.901408734827265
0.5,0.7595646570775542,1.0000000000000002,0.7595646570775542,0.05,5.902557609284511
0.5,0.6504318040491699,1.0000000000000002,0.6504318040491699,0.05,1.5088039626785499
0.0,0.0,0.6414624584678197,0.0,0.04,3.806068135899689
0.0,0.0,0.7671544266811088,0.0,0.04,5.609151091678471
0.5,0.6414624584678197,1.0,0.6414624584678197,0.04,4.423273518184937
0.5,0.7671544266811088,1.0,0.7671544266811088,0.04,2.51355135342562
0.0,0.0,0.7355996016732406,0.0,0.04,2.707972124616749
0.0,0.0,0.6774165823318543,0.0,0.04,6.173858950533667
0.5,0.7355996016732406,1.0,0.7355996016732406,0.04,5.268889354701057
0.5,0.6774165823318543,1.0,0.6774165823318543,0.04,1.5147209132513604
0.0,0.0,0.6982134006304033,0.0,0.05,3.3018551952754738
0.0,0.0,0.7158896892539578,0.0,0.05,6.2248372547614945
0.5,0.6982134006304033,1.0000000000000002,0.6982134006304033,0.05,5.061683020402253
0.5,0.7158896892539578,1.0000000000000002,0.7158896892539578,0.05,2.044690329351452
0.0,0.0,0.6870113824043607,0.0,0.05,3.4126506904463234
0.0,0.0,0.7266466544661506,0.0,0.05,6.1079986773877195
0.5,0.6870113824043607,1.0,0.6870113824043607,0.05,4.961698352896955
0.5,0.7266466544661506,1.0,0.7266466544661506,0.05,2.136277587380256
0.0,0.0,0.7162295881449138,0.0,0.03333333333333333,3.4457311777699924
0.0,0.0,0.6978647269104288,0.0,0.03333333333333333,6.642228327339884
0.5,0.7162295881449138,1.0000000000000002,0.7162295881449138,0.03333333333333333,5.682626552518004
0.5,0.6978647269104288,1.0000000000000002,0.6978647269104288,0.03333333333333333,2.1618966075551755
0.0,0.0,0.7071067811865476,0.0,0.04,4.284473031501167
0.0,0.0,0.7071067811865476,0.0,0.04,7.502736226042455
0.5,0.7071067811865476,1.0000000000000002,0.7071067811865476,0.04,6.099615322749652
0.5,0.7071067811865476,1.0000000000000002,0.7071067811865476,0.04,2.878221540288289
0.0,0.0,0.6959381212060003,0.0,0.04,3.4417797617684744
0.0,0.0,0.7181017556393123,0.0,0.04,6.19287539385956
0.5,0.6959381212060003,1.0000000000000002,0.6959381212060003,0.04,5.08744811141366
0.5,0.7181017556393123,1.0000000000000002,0.7181017556393123,0.04,2.0928122001472835
0.0,0.0,0.6890999048720952,0.0,0.04,3.488039669916109
0.0,0.0,0.724666351575171,0.0,0.04,6.173858950533667
0.5,0.6890999048720952,1.0,0.6890999048720952,0.04,4.964321657839629
0.5,0.724666351575171,1.0,0.724666351575171,0.04,2.193040247603099
0.0,0.0,0.6832305858775659,0.0,0.03333333333333333,3.235473534740234
0.0,0.0,0.7302026886566485,0.0,0.03333333333333333,5.764812385087838
0.5,0.6832305858775659,1.0000000000000002,0.6832305858775659,0.03333333333333333,4.681033992832236
0.5,0.7302026886566485,1.0000000000000002,0.7302026886566485,0.03333333333333333,2.0340105928090426
0.0,0.0,0.7321867381630838,0.0,0.04,2.8170331633111054
0.0,0.0,0.6811039424772873,0.0,0.04,6.346036627666826
0.5,0.7321867381630838,1.0,0.7321867381630838,0.04,5.268239506217504
0.5,0.6811039424772873,1.0,0.6811039424772873,0.04,1.6651998870456934
0.0,0.0,0.6865042434691224,0.0,0.05,2.948122128560345
0.0,0.0,0.7271257963371179,0.0,0.05,5.57434458725303
0.5,0.6865042434691224,1.0,0.6865042434691224,0.05,4.526083042616896
0.5,0.7271257963371179,1.0,0.7271257963371179,0.05,1.801321700613148
0.0,0.0,0.7114314713496986,0.0,0.05,3.0977789128622613
0.0,0.0,0.7027554777966537,0.0,0.05,6.2248372547614945
0.5,0.7114314713496986,1.0000000000000002,0.7114314713496986,0.05,5.162978603801318
0.5,0.7027554777966537,1.0000000000000002,0.7027554777966537,0.05,1.87033526829969
0.0,0.0,0.7051233236321232,0.0,0.04,2.5819312446201566
0.0,0.0,0.7090846906188204,0.0,0.04,5.526911695536959
0.5,0.7051233236321232,1.0,0.7051233236321232,0.04,4.541971977593183
0.5,0.7090846906188204,1.0,0.7090846906188204,0.04,1.4193854903430498
0.0,0.0,0.7770426460690383,0.0,0.05,2.601820592240651
0.0,0.0,0.6294479535196119,0.0,0.05,7.126743146082865
0.5,0.7770426460690383,1.0000000000000002,0.7770426460690383,0.05,6.116590889997078
0.5,0.6294479535196119,1.0000000000000002,0.6294479535196119,0.05,1.3576800101209792
0.0,0.0,0.7808688094430304,0.0,0.05,2.5760559221344086
0.0,0.0,0.6246950475544243,0.0,0.05,7.207227158012073
0.5,0.7808688094430304,1.0,0.7808688094430304,0.05,6.1908421257500805
0.5,0.6246950475544243,1.0,0.6246950475544243,0.05,1.3784619275022627
0.0,0.0,0.687744647910783,0.0,0.05,4.039675468636527
0.0,0.0,0.7259526839058267,0.0,0.05,6.731916517399494
0.5,0.687744647910783,1.0,0.687744647910783,0.05,5.515207513905209
0.5,0.7259526839058267,1.0,0.7259526839058267,0.05,2.6157906525541454
0.0,0.0,0.7314674116043475,0.0,0.05,2.6078711738296727
0.0,0.0,0.6818764006481205,0.0,0.05,6.1079986773877195
0.5,0.7314674116043475,1.0,0.7314674116043475,0.05,5.060281122199077
0.5,0.6818764006481205,1.0,0.6818764006481205,0.05,1.4910349370898504
0.0,0.0,0.6915226037482871,0.0,0.05,3.3567651545205512
0.0,0.0,0.722354821749803,0.0,0.05,6.141344205861973
0.5,0.6915226037482871,1.0000000000000002,0.6915226037482871,0.05,4.961407025113357
0.5,0.722354821749803,1.0000000000000002,0.722354821749803,0.05,2.101632790950384
0.0,0.0,0.7751537140888702,0.0,0.04,5.753676757160547
0.0,0.0,0.6317726802689635,0.0,0.04,4.284473031501167
0.5,0.6317726802689635,1.0,0.6317726802689635,0.04,4.578289815373697
0.5,0.7751537140888702,1.0,0.7751537140888702,0.04,2.8897279640336575
0.0,0.0,0.6910161781600106,0.0,0.03333333333333333,3.6774424621231385
0.0,0.0,0.7228392916279058,0.0,0.03333333333333333,6.3376286741323575
0.5,0.6910161781600106,1.0000000000000002,0.6910161781600106,0.03333333333333333,5.196056290123465
0.5,0.7228392916279058,1.0000000000000002,0.7228392916279058,0.03333333333333333,2.3385447298684516
0.0,0.0,0.7358410309745987,0.0,0.03333333333333333,3.127227038471806
0.0,0.0,0.6771543229827597,0.0,0.03333333333333333,6.763685432038833
0.5,0.7358410309745987,1.0,0.7358410309745987,0.03333333333333333,5.68327066473055
0.5,0.6771543229827597,1.0,0.6771543229827597,0.03333333333333333,1.835120854303316
0.0,0.0,0.7271257963371179,0.0,0.04,2.5694264904681705
0.0,0.0,0.6865042434691224,0.0,0.04,5.885746144505967
0.5,0.7271257963371179,1.0,0.7271257963371179,0.04,4.960507610694888
0.5,0.6865042434691224,1.0,0.6865042434691224,0.04,1.4655866622924805
0.0,0.0,0.7369592639378088,0.0,0.04,3.4417797617684744
0.0,0.0,0.6759371592805379,0.0,0.04,7.237812783624663
0.5,0.7369592639378088,1.0,0.7369592639378088,0.04,5.951769083048271
0.5,0.6759371592805379,1.0,0.6759371592805379,0.04,2.082035868489044
0.0,0.0,0.6927847855792433,0.0,0.05,2.8480334673192558
0.0,0.0,0.7211443966848263,0.0,0.05,5.625074989423189
0.5,0.6927847855792433,1.0000000000000002,0.6927847855792433,0.05,4.578458625376069
0.5,0.7211443966848263,1.0000000000000002,0.7211443966848263,0.05,1.7301435238854603
0.0,0.0,0.7131243820134464,0.0,0.03333333333333333,2.641515215847248
0.0,0.0,0.7010375280810152,0.0,0.03333333333333333,5.669974835480553
0.5,0.7131243820134464,1.0,0.7131243820134464,0.03333333333333333,4.772613270849053
0.5,0.7010375280810152,1.0,0.7010375280810152,0.03333333333333333,1.5495578009325663
0.0,0.0,0.7095492697366125,0.0,0.05,3.9682559084556956
0.0,0.0,0.7046558264970496,0.0,0.05,7.207227158012073
0.5,0.7095492697366125,1.0,0.7095492697366125,0.05,5.965087287460065
0.5,0.7046558264970496,1.0,0.7046558264970496,0.05,2.574542839949265
0.0,0.0,0.683477006844694,0.0,0.03333333333333333,3.7772766268273408
0.0,0.0,0.729972041323925,0.0,0.03333333333333333,6.376089202532449
0.5,0.683477006844694,1.0,0.683477006844694,0.03333333333333333,5.1599038993725435
0.5,0.729972041323925,1.0,0.729972041323925,0.03333333333333333,2.522454853697459
0.0,0.0,0.6463445693131512,0.0,0.05,4.039675468636527
0.0,0.0,0.7630456721058034,0.0,0.05,5.870351707677738
0.5,0.6463445693131512,1.0000000000000002,0.6463445693131512,0.05,4.651847560699979
0.5,0.7630456721058034,1.0000000000000002,0.7630456721058034,0.05,2.7518043233038694
0.0,0.0,0.6699645207146372,0.0,0.03333333333333333,3.8251569555562335
0.0,0.0,0.742393117548652,0.0,0.03333333333333333,6.1022581814569605
0.5,0.6699645207146372,1.0000000000000002,0.6699645207146372,0.03333333333333333,4.932374718368322
0.5,0.742393117548652,1.0000000000000002,0.742393117548652,0.03333333333333333,2.5096440935879194
0.0,0.0,0.7469065604915839,0.0,0.05,3.0977789128622613
0.0,0.0,0.6649290111693369,0.0,0.05,7.064070152681804
0.5,0.7469065604915839,1.0000000000000002,0.7469065604915839,0.05,5.9426413518023695
0.5,0.6649290111693369,1.0000000000000002,0.6649290111693369,0.05,1.8759849355977376
0.0,0.0,0.7275237368363602,0.0,0.03333333333333333,3.2777370173174543
0.0,0.0,0.6860825113203649,0.0,0.03333333333333333,6.8392011751440664
0.5,0.7275237368363602,1.0,0.7275237368363602,0.03333333333333333,5.691695033018131
0.5,0.6860825113203649,1.0,0.6860825113203649,0.03333333333333333,2.1216274534860053
0.0,0.0,0.7168585705854355,0.0,0.03333333333333333,3.9082552911700503
0.0,0.0,0.6972186097474783,0.0,0.03333333333333333,7.3183288134253965
0.5,0.7168585705854355,1.0,0.7168585705854355,0.03333333333333333,6.067885107316082
0.5,0.6972186097474783,1.0,0.6972186097474783,0.03333333333333333,2.5937801426547153
0.0,0.0,0.7611608794031209,0.0,0.04,2.9425750759470217
0.0,0.0,0.6485631161778072,0.0,0.04,7.237812783624663
0.5,0.7611608794031209,1.0000000000000002,0.7611608794031209,0.04,6.027696820296174
0.5,0.6485631161778072,1.0000000000000002,0.6485631161778072,0.04,1.705396309338901
0.0,0.0,0.6332377902572627,0.0,0.03333333333333333,4.057027580741309
0.0,0.0,0.7739572992033211,0.0,0.03333333333333333,5.602496452380753
0.5,0.6332377902572627,1.0,0.6332377902572627,0.03333333333333333,4.41318374355062
0.5,0.7739572992033211,1.0,0.7739572992033211,0.03333333333333333,2.7893307621097296
0.0,0.0,0.6774165823318543,0.0,0.03333333333333333,3.127227038471806
0.0,0.0,0.7355996016732406,0.0,0.03333333333333333,5.538923093226256
0.5,0.6774165823318543,1.0,0.6774165823318543,0.03333333333333333,4.5404376595260585
0.5,0.7355996016732406,1.0,0.7355996016732406,0.03333333333333333,1.9445178245378916
0.0,0.0,0.7116833795321351,0.0,0.04,3.488039669916109
0.0,0.0,0.7025003681833334,0.0,0.04,6.630528137395558
0.5,0.7116833795321351,1.0,0.7116833795321351,0.04,5.498634914439868
0.5,0.7025003681833334,1.0,0.7025003681833334,0.04,2.148288917726447
0.0,0.0,0.7318939744313497,0.0,0.05,2.7831420107434846
0.0,0.0,0.6814185279188429,0.0,0.05,6.2248372547614945
0.5,0.7318939744313497,1.0,0.7318939744313497,0.05,5.209732234330881
0.5,0.6814185279188429,1.0,0.6814185279188429,0.05,1.5853823171037094
0.0,0.0,0.679764665159936,0.0,0.04,3.5669445600244942
0.0,0.0,0.733430296619931,0.0,0.04,6.13823084494389
0.5,0.679764665159936,1.0,0.679764665159936,0.04,4.881205753894156
0.5,0.733430296619931,1.0,0.733430296619931,0.04,2.3449289655394736
0.0,0.0,0.6745710998846685,0.0,0.04,3.2939819236894192
0.0,0.0,0.738209882892656,0.0,0.04,5.723021144033905
0.5,0.6745710998846685,1.0000000000000002,0.6745710998846685,0.04,4.6093365453092865
0.5,0.738209882892656,1.0000000000000002,0.738209882892656,0.04,2.1517652582786937
0.0,0.0,0.6998796754299762,0.0,0.03333333333333333,3.9082552911700503
0.0,0.0,0.7142607646511401,0.0,0.03333333333333333,6.8392011751440664
0.5,0.6998796754299762,1.0000000000000002,0.6998796754299762,0.03333333333333333,5.606788930409893
0.5,0.7142607646511401,1.0000000000000002,0.7142607646511401,0.03333333333333333,2.6002927238559455
0.0,0.0,0.7130568706396846,0.0,0.04,2.5694264904681705
0.0,0.0,0.7011061968300809,0.0,0.04,5.614848662781128
0.5,0.7130568706396846,1.0,0.7130568706396846,0.04,4.704517196545021
0.5,0.7011061968300809,1.0,0.7011061968300809,0.04,1.5084884476326368
0.0,0.0,0.7547989382759137,0.0,0.05,2.956083174391429
0.0,0.0,0.6559562201683535,0.0,0.05,7.064070152681804
0.5,0.7547989382759137,1.0,0.7547989382759137,0.05,6.051590972908549
0.5,0.6559562201683535,1.0,0.6559562201683535,0.05,1.72176028731392
0.0,0.0,0.7323357260947724,0.0,0.04,2.9193632132600635
0.0,0.0,0.6809437453161918,0.0,0.04,6.33442722222886
0.5,0.7323357260947724,1.0000000000000002,0.7323357260947724,0.04,5.261672384138285
0.5,0.6809437453161918,1.0000000000000002,0.6809437453161918,0.04,1.5989355756479902
0.0,0.0,0.7071067811865476,0.0,0.05,3.8593686970927314
0.0,0.0,0.7071067811865476,0.0,0.05,7.011654975287768
0.5,0.7071067811865476,1.0000000000000002,0.7071067811865476,0.05,5.739504282898645
0.5,0.7071067811865476,1.0000000000000002,0.7071067811865476,0.05,2.4908495569973432
0.0,0.0,0.6816703148328872,0.0,0.05,3.766336104549194
0.0,0.0,0.7316594712539657,0.0,0.05,6.307576016477801
0.5,0.6816703148328872,1.0000000000000002,0.6816703148328872,0.05,5.053240620320907
0.5,0.7316594712539657,1.0000000000000002,0.7316594712539657,0.05,2.3768425948159413
0.0,0.0,0.7380288120022733,0.0,0.04,2.7147726198272797
0.0,0.0,0.6747691995449356,0.0,0.04,6.346036627666826
0.5,0.7380288120022733,1.0,0.7380288120022733,0.04,5.311727363727539
0.5,0.6747691995449356,1.0,0.6747691995449356,0.04,1.501311264411917
0.0,0.0,0.651932947450456,0.0,0.03333333333333333,4.160131230383378
0.0,0.0,0.7582766197296084,0.0,0.03333333333333333,6.1022581814569605
0.5,0.651932947450456,1.0000000000000002,0.651932947450456,0.03333333333333333,4.802980680369776
0.5,0.7582766197296084,1.0000000000000002,0.7582766197296084,0.03333333333333333,2.85771348936971
0.0,0.0,0.7214840768537971,0.0,0.05,3.707373436579385
0.0,0.0,0.6924310267791475,0.0,0.05,7.291701755714446
0.5,0.7214840768537971,1.0000000000000002,0.7214840768537971,0.05,6.076922258598566
0.5,0.6924310267791475,1.0000000000000002,0.6924310267791475,0.05,2.386072955505362
0.0,0.0,0.7172793808592269,0.0,0.04,2.7147726198272797
0.0,0.0,0.696785684263249,0.0,0.04,5.87852829423775
0.5,0.7172793808592269,1.0,0.7172793808592269,0.04,4.933302244932102
0.5,0.696785684263249,1.0,0.696785684263249,0.04,1.560113282366435
0.0,0.0,0.7257049794364753,0.0,0.03333333333333333,3.5168653093668607
0.0,0.0,0.6880060194657492,0.0,0.03333333333333333,7.103337467355293
0.5,0.7257049794364753,1.0,0.7257049794364753,0.03333333333333333,5.821243299271859
0.5,0.6880060194657492,1.0,0.6880060194657492,0.03333333333333333,2.169201794972739
0.0,0.0,0.7195456116844607,0.0,0.05,2.772458984059479
0.0,0.0,0.6944451833698865,0.0,0.05,6.096127980302284
0.5,0.7195456116844607,1.0,0.7195456116844607,0.05,4.942645490260224
0.5,0.6944451833698865,1.0,0.6944451833698865,0.05,1.629899413264496
0.0,0.0,0.7288480720939872,0.0,0.05,3.1144000403965237
0.0,0.0,0.6846754616640487,0.0,0.05,6.611272915838262
0.5,0.7288480720939872,1.0,0.7288480720939872,0.05,5.43009012014038
0.5,0.6846754616640487,1.0,0.6846754616640487,0.05,1.7810630397249605
0.0,0.0,0.7710542193878032,0.0,0.03333333333333333,2.5686412740089035
0.0,0.0,0.6367694957865566,0.0,0.03333333333333333,6.9455146314524
0.5,0.7710542193878032,1.0,0.7710542193878032,0.03333333333333333,5.925392670173481
0.5,0.6367694957865566,1.0,0.6367694957865566,0.03333333333333333,1.430044573030445
0.0,0.0,0.687626173891662,0.0,0.04,3.261792496244557
0.0,0.0,0.7260649041092083,0.0,0.04,5.87852829423775
0.5,0.687626173891662,1.0,0.687626173891662,0.04,4.787236614368507
0.5,0.7260649041092083,1.0,0.7260649041092083,0.04,1.9895985875531503
0.0,0.0,0.6949528736040879,0.0,0.04,2.7820725015674492
0.0,0.0,0.7190552854053858,0.0,0.04,5.526911695536959
0.5,0.6949528736040879,1.0,0.6949528736040879,0.04,4.52030918460861
0.5,0.7190552854053858,1.0,0.7190552854053858,0.04,1.7058540386375065
0.0,0.0,0.682172695278755,0.0,0.03333333333333333,2.994727032790841
0.0,0.0,0.7311910925442944,0.0,0.03333333333333333,5.475783200354999
0.5,0.682172695278755,1.0,0.682172695278755,0.03333333333333333,4.536168655959333
0.5,0.7311910925442944,1.0,0.7311910925442944,0.03333333333333333,1.8020979166030884
0.0,0.0,0.7444147710658743,0.0,0.04,3.0122918798166913
0.0,0.0,0.6677174916227236,0.0,0.04,6.860369346360281
0.5,0.7444147710658743,1.0,0.7444147710658743,0.04,5.855787986740317
0.5,0.6677174916227236,1.0,0.6677174916227236,0.04,1.798713103220661
0.0,0.0,0.6666738109960519,0.0,0.04,3.261792496244557
0.0,0.0,0.7453496023558345,0.0,0.04,5.510869326291549
0.5,0.6666738109960519,1.0000000000000002,0.6666738109960519,0.04,4.434819834101887
0.5,0.7453496023558345,1.0000000000000002,0.7453496023558345,0.04,2.00248509276835
0.0,0.0,0.6667948594698258,0.0,0.03333333333333333,3.5285321301119907
0.0,0.0,0.7452413135250994,0.0,0.03333333333333333,5.764812385087838
0.5,0.6667948594698258,1.0000000000000002,0.6667948594698258,0.03333333333333333,4.719478438381694
0.5,0.7452413135250994,1.0000000000000002,0.7452413135250994,0.03333333333333333,2.28608595975252
0.0,0.0,0.6486520601220703,0.0,0.03333333333333333,3.7040079579728498
0.0,0.0,0.7610850838765625,0.0,0.03333333333333333,5.602496452380753
0.5,0.6486520601220703,1.0,0.6486520601220703,0.03333333333333333,4.433615826619801
0.5,0.7610850838765625,1.0,0.7610850838765625,0.03333333333333333,2.3717109104295315
0.0,0.0,0.6496987697351042,0.0,0.05,3.8593686970927314
0.0,0.0,0.7601917577852919,0.0,0.05,5.816787046261204
0.5,0.6496987697351042,1.0,0.6496987697351042,0.05,4.614778311758763
0.5,0.7601917577852919,1.0,0.7601917577852919,0.05,2.5442200177122265
0.0,0.0,0.7071067811865476,0.0,0.03333333333333333,3.0357048364054227
0.0,0.0,0.7071067811865476,0.0,0.03333333333333333,6.034412465221239
0.5,0.7071067811865476,1.0000000000000002,0.7071067811865476,0.03333333333333333,5.020409006495225
0.5,0.7071067811865476,1.0000000000000002,0.7071067811865476,0.03333333333333333,1.9194530660724372
0.0,0.0,0.727265214241139,0.0,0.04,3.248514536539594
0.0,0.0,0.6863565459400749,0.0,0.04,6.684352019339304
0.5,0.727265214241139,1.0,0.727265214241139,0.04,5.6012119396397635
0.5,0.6863565459400749,1.0,0.6863565459400749,0.04,2.0058628025938154
0.0,0.0,0.6919053632356149,0.0,0.03333333333333333,3.236281809732393
0.0,0.0,0.7219882051154242,0.0,0.03333333333333333,6.022649729728806
0.5,0.6919053632356149,1.0,0.6919053632356149,0.03333333333333333,4.8239460585233545
0.5,0.7219882051154242,1.0,0.7219882051154242,0.03333333333333333,1.9948903287252984
0.0,0.0,0.7439583136802739,0.0,0.04,3.0020916756700395
0.0,0.0,0.668226030251743,0.0,0.04,6.761007445901312
0.5,0.7439583136802739,1.0,0.7439583136802739,0.04,5.716429790787814
0.5,0.668226030251743,1.0,0.668226030251743,0.04,1.7978870248050247
0.0,0.0,0.7181017556393123,0.0,0.05,3.161267920930736
0.0,0.0,0.6959381212060003,0.0,0.05,6.51442005726463
0.5,0.7181017556393123,1.0000000000000002,0.7181017556393123,0.05,5.397376453290472
0.5,0.6959381212060003,1.0000000000000002,0.6959381212060003,0.05,1.9157470212357894
0.0,0.0,0.7178349014848601,0.0,0.03333333333333333,2.996590019255044
0.0,0.0,0.6962133683076054,0.0,0.03333333333333333,6.204520078171074
0.5,0.7178349014848601,1.0,0.7178349014848601,0.03333333333333333,5.171459328959444
0.5,0.6962133683076054,1.0,0.6962133683076054,0.03333333333333333,1.7826106744591121
0.0,0.0,0.7071067811865476,0.0,0.03333333333333333,2.6537008428864297
0.0,0.0,0.7071067811865476,0.0,0.03333333333333333,5.602496452380753
0.5,0.7071067811865476,1.0000000000000002,0.7071067811865476,0.03333333333333333,4.657065312603184
0.5,0.7071067811865476,1.0000000000000002,0.7071067811865476,0.03333333333333333,1.5023108568928645
